,0
1894,0.0659
1895,0.0804
1896,0.096
1897,0.1105
1898,0.1224
1899,0.131
1900,0.1362
1901,0.14
1902,0.1438
1903,0.1449
1904,0.1456
1905,0.1458
1906,0.146
1907,0.1462
1908,0.146
1909,0.1458
1910,0.1448
1911,0.146
1912,0.1464
1913,0.1464
1914,0.1464
1915,0.1469
1916,0.1473
1917,0.1477
1918,0.1479
1919,0.148
1920,0.148
1921,0.1486
1922,0.1486
1923,0.149
1924,0.1491
1925,0.1487
1926,0.1488
1927,0.1489
1928,0.1486
1929,0.1489
1930,0.149
1931,0.1487
1932,0.1486
1933,0.1486
1934,0.1483
1935,0.1484
1936,0.1483
1937,0.1482
1938,0.1482
1939,0.1482
1940,0.1482
1941,0.1483
1942,0.1483
1943,0.1483
1944,0.1485
1945,0.1488
1946,0.1489
1947,0.1491
1948,0.1491
1949,0.149
1950,0.1487
1951,0.1487
1952,0.1485
1953,0.1485
1954,0.1484
1955,0.1483
1956,0.1482
1957,0.1483
1958,0.1484
1959,0.1485
1960,0.1485
1961,0.1485
1962,0.1484
1963,0.1482
1964,0.1481
1965,0.1481
1966,0.1482
1967,0.1481
1968,0.1479
1969,0.1478
1970,0.1478
1971,0.1478
1972,0.1478
1973,0.1479
1974,0.1478
1975,0.1477
1976,0.1477
1977,0.1477
1978,0.1478
1979,0.1478
1980,0.1478
1981,0.1478
1982,0.1479
1983,0.1485
1984,0.1477
1985,0.1476
1986,0.1475
1987,0.1473
1988,0.1469
1989,0.1468
1990,0.1461
1991,0.1463
1992,0.1452
1993,0.1447
1994,0.1446
1995,0.1443
1996,0.144
1997,0.1436
1998,0.1434
1999,0.1429
2000,0.1429
2001,0.1428
2002,0.1422
2003,0.1422
2004,0.1419
2005,0.1412
2006,0.141
2007,0.1406
2008,0.1406
2009,0.14
2010,0.1401
2011,0.1395
2012,0.1392
2013,0.1375
2014,0.1361
2015,0.1356
2016,0.1353
2017,0.1352
2018,0.135
2019,0.1344
2020,0.134
2021,0.1335
2022,0.1327
2023,0.1327
2024,0.1323
2025,0.1321
2026,0.1317
2027,0.1314
2028,0.1306
2029,0.1294
2030,0.1291
2031,0.1282
2032,0.1273
2033,0.1246
2034,0.1238
2035,0.1222
2036,0.1202
2037,0.118
2038,0.1172
2039,0.1157
2040,0.1142
2041,0.1109
2042,0.1093
2043,0.1069
2044,0.1049
2045,0.1027
2046,0.0999
2047,0.0977
2048,0.0951
2049,0.0919
2050,0.0896
2051,0.0867
2052,0.0835
2053,0.0789
2054,0.0749
2055,0.0712
2056,0.0675
2057,0.0615
2058,0.0548
2059,0.0513
2060,0.047
2061,0.0445
2062,0.0419
2063,0.0398
2064,0.0384
2065,0.0364
2066,0.0349
2067,0.0333
2068,0.0277
2069,0.0242
2070,0.0224
2071,0.0217
2072,0.0209
2073,0.0203
2074,0.0192
2075,0.0182
2076,0.0166
2077,0.0128
2078,0.0104
2079,0.0078
2080,0.0064
2081,0.0054
2082,0.005
2083,0.0049
2084,0.0047
2085,0.0043
2086,0.0037
2087,0.0032
2088,0.0032
2089,0.0034
2090,0.0034
2091,0.0033
2092,0.0032
2093,0.0032
2094,0.0032
2095,0.0032
2096,0.0032
2097,0.0033
2098,0.0033
2099,0.0032
2100,0.0033
2101,0.0032
2102,0.0033
2103,0.0032
2104,0.0032
2105,0.0032
2106,0.0033
2107,0.0033
2108,0.0032
2109,0.0032
2110,0.0032
2111,0.0033
2112,0.0033
2113,0.0033
2114,0.0033
2115,0.0033
2116,0.0034
2117,0.0034
2118,0.0033
2119,0.0033
2120,0.0033
2121,0.0032
2122,0.0032
2123,0.0033
2124,0.0034
2125,0.0035
2126,0.0036
2127,0.0038
2128,0.0037
2129,0.0038
2130,0.0038
2131,0.0038
2132,0.0038
2133,0.0038
2134,0.0038
2135,0.0039
2136,0.0037
2137,0.0037
2138,0.0037
2139,0.0037
2140,0.0037
2141,0.0037
2142,0.0038
2143,0.0038
2144,0.0038
2145,0.0038
2146,0.0038
2147,0.0038
2148,0.0038
2149,0.0038
2150,0.0039
2151,0.0038
2152,0.0038
2153,0.0039
2154,0.0039
2155,0.0039
2156,0.0038
2157,0.0038
2158,0.0038
2159,0.0038
2160,0.0038
2161,0.0038
2162,0.0038
2163,0.0037
2164,0.0038
2165,0.0038
2166,0.0038
2167,0.0037
2168,0.0036
2169,0.0037
2170,0.0038
2171,0.0038
2172,0.0039
2173,0.004
2174,0.004
2175,0.0041
2176,0.0041
2177,0.0042
2178,0.0042
2179,0.0044
2180,0.0044
2181,0.0045
2182,0.0045
2183,0.0046
2184,0.0047
2185,0.0048
2186,0.0048
2187,0.0048
2188,0.0049
2189,0.0049
2190,0.005
2191,0.005
2192,0.005
2193,0.0049
2194,0.0049
2195,0.005
2196,0.0051
2197,0.0051
2198,0.0051
2199,0.0051
2200,0.0052
2201,0.0054
2202,0.0054
2203,0.0055
2204,0.0056
2205,0.0057
2206,0.0058
2207,0.0059
2208,0.0061
2209,0.0063
2210,0.0066
2211,0.0066
2212,0.0067
2213,0.0068
2214,0.0073
2215,0.0079
2216,0.0082
2217,0.0084
2218,0.0084
2219,0.0086
2220,0.0088
2221,0.009
2222,0.0091
2223,0.0092
2224,0.0093
2225,0.0096
2226,0.0101
2227,0.0116
2228,0.0131
2229,0.0156
2230,0.0184
2231,0.0219
2232,0.0259
2233,0.0283
2234,0.0304
2235,0.0306
2236,0.0309
2237,0.03
2238,0.0297
2239,0.0286
2240,0.0274
2241,0.026
2242,0.0249
2243,0.0239
2244,0.0234
2245,0.0228
2246,0.0227
2247,0.0224
2248,0.0227
2249,0.0226
2250,0.0225
2251,0.0226
2252,0.0232
2253,0.0232
2254,0.0231
2255,0.0237
2256,0.0239
2257,0.0243
2258,0.0246
2259,0.0262
2260,0.0274
2261,0.0287
2262,0.0299
2263,0.0305
2264,0.0313
2265,0.0318
2266,0.0316
2267,0.0318
2268,0.0317
2269,0.0313
2270,0.0325
2271,0.0321
2272,0.0321
2273,0.033
2274,0.0338
2275,0.0357
2276,0.0362
2277,0.0364
2278,0.0363
2279,0.0363
2280,0.0362
2281,0.0359
2282,0.0346
2283,0.0356
2284,0.0351
2285,0.0351
2286,0.0355
2287,0.0349
2288,0.0351
2289,0.0351
2290,0.0353
2291,0.0362
2292,0.0377
2293,0.0383
2294,0.04
2295,0.0405
2296,0.0425
2297,0.0431
2298,0.0451
2299,0.0463
2300,0.0491
2301,0.052
2302,0.0539
2303,0.0577
2304,0.0634
2305,0.0664
2306,0.0701
2307,0.0735
2308,0.0789
2309,0.0835
2310,0.0869
2311,0.0919
2312,0.0957
2313,0.1007
2314,0.1057
2315,0.1105
2316,0.1175
2317,0.1232
2318,0.1278
2319,0.1342
2320,0.1382
2321,0.1411
2322,0.1448
2323,0.1479
2324,0.1492
2325,0.15
2326,0.15
2327,0.1505
2328,0.151
2329,0.1515
2330,0.1513
2331,0.1523
2332,0.153
2333,0.154
2334,0.1553
2335,0.1552
2336,0.1556
2337,0.1567
2338,0.1572
2339,0.1575
2340,0.1577
2341,0.1578
2342,0.1577
2343,0.1578
2344,0.1579
2345,0.1579
2346,0.1582
2347,0.1581
2348,0.1582
2349,0.1582
2350,0.1581
2351,0.1581
2352,0.1582
2353,0.1583
2354,0.1582
2355,0.158
2356,0.158
2357,0.1579
2358,0.1579
2359,0.158
2360,0.158
2361,0.1581
2362,0.1581
2363,0.1578
2364,0.1577
2365,0.1576
2366,0.1576
2367,0.1578
2368,0.1577
2369,0.1573
2370,0.1569
2371,0.1567
2372,0.1566
2373,0.1563
2374,0.1562
2375,0.1558
2376,0.1556
2377,0.1553
2378,0.1551
2379,0.1549
2380,0.1548
2381,0.1547
2382,0.1546
2383,0.1546
2384,0.1547
2385,0.1545
2386,0.1543
2387,0.1542
2388,0.154
2389,0.1535
2390,0.1533
2391,0.1531
2392,0.153
2393,0.1531
2394,0.1531
2395,0.153
2396,0.153
2397,0.153
2398,0.1531
2399,0.1532
2400,0.1532
2401,0.153
2402,0.1527
2403,0.1515
2404,0.1508
2405,0.1504
2406,0.1489
2407,0.1478
2408,0.1466
2409,0.1456
2410,0.1444
2411,0.1437
2412,0.1427
2413,0.1422
2414,0.1399
2415,0.1387
2416,0.1368
2417,0.136
2418,0.1353
2419,0.1351
2420,0.1346
2421,0.1344
2422,0.1343
2423,0.1342
2424,0.1344
2425,0.1345
2426,0.1345
2427,0.1348
2428,0.1358
2429,0.1359
2430,0.1359
2431,0.1365
2432,0.137
2433,0.1371
2434,0.1377
2435,0.1379
2436,0.1379
2437,0.138
2438,0.1393
2439,0.1405
2440,0.1415
2441,0.1421
2442,0.1422
2443,0.1425
2444,0.143
2445,0.1437
2446,0.1459
2447,0.1479
2448,0.1504
2449,0.1521
2450,0.1539
2451,0.1535
2452,0.1535
2453,0.1535
2454,0.1537
2455,0.1548
2456,0.1561
2457,0.1566
2458,0.158
2459,0.1582
2460,0.1583
2461,0.1583
2462,0.1583
2463,0.1583
2464,0.1583
2465,0.1583
2466,0.1583
2467,0.1583
2468,0.1583
2469,0.1583
2470,0.1583
2471,0.1583
2472,0.1583
2473,0.1583
2474,0.1585
2475,0.1584
2476,0.1582
2477,0.1585
2478,0.1579
2479,0.1578
2480,0.1577
2481,0.1571
2482,0.1567
2483,0.1566
2484,0.1559
2485,0.1561
2486,0.1562
2487,0.1562
2488,0.1562
2489,0.1562
2490,0.1562
2491,0.1561
2492,0.1562
2493,0.1562
2494,0.1559
2495,0.1544
2496,0.1544
2497,0.1544
2498,0.154
2499,0.1539
2500,0.1533
2501,0.1532
2502,0.1532
2503,0.1532
2504,0.1532
2505,0.1532
2506,0.1532
2507,0.1532
2508,0.1532
2509,0.1532
2510,0.1532
2511,0.1532
2512,0.1532
2513,0.1532
2514,0.1532
2515,0.1532
2516,0.1532
2517,0.1532
2518,0.1532
2519,0.1532
2520,0.1532
2521,0.1532
2522,0.1532
2523,0.1532
2524,0.1532
2525,0.1532
2526,0.1532
2527,0.1532
2528,0.1533
2529,0.1532
2530,0.1532
2531,0.1533
2532,0.1535
2533,0.1533
2534,0.152
2535,0.1513
2536,0.1501
2537,0.1494
2538,0.1485
2539,0.1484
2540,0.1484
2541,0.1483
2542,0.1483
2543,0.1483
2544,0.1483
2545,0.1482
2546,0.1482
2547,0.1481
2548,0.1478
2549,0.1471
2550,0.1467
2551,0.1464
2552,0.1458
2553,0.1456
2554,0.1458
2555,0.1457
2556,0.1451
2557,0.1446
2558,0.1444
2559,0.1443
2560,0.1442
2561,0.1443
2562,0.1443
2563,0.1442
2564,0.144
2565,0.1442
2566,0.1443
2567,0.1442
2568,0.144
2569,0.1439
2570,0.144
2571,0.1442
2572,0.1442
2573,0.1442
2574,0.1442
2575,0.1442
2576,0.1443
2577,0.1444
2578,0.1445
2579,0.1446
2580,0.1446
2581,0.1446
2582,0.1445
2583,0.1446
2584,0.1447
2585,0.1446
2586,0.1446
2587,0.1444
2588,0.1445
2589,0.1446
2590,0.1447
2591,0.1447
2592,0.1447
2593,0.1447
2594,0.1448
2595,0.1447
2596,0.1447
2597,0.1446
2598,0.1452
2599,0.1453
2600,0.1452
2601,0.1453
2602,0.1453
2603,0.1454
2604,0.1453
2605,0.1451
2606,0.145
2607,0.1446
2608,0.1441
2609,0.144
2610,0.1424
2611,0.1413
2612,0.141
2613,0.139
2614,0.1386
2615,0.1385
2616,0.1383
2617,0.1384
2618,0.1384
2619,0.1384
2620,0.1384
2621,0.1388
2622,0.1396
2623,0.1413
2624,0.1417
2625,0.1423
2626,0.143
2627,0.1441
2628,0.1443
2629,0.1446
2630,0.1449
2631,0.1452
2632,0.1452
2633,0.1452
2634,0.1451
2635,0.1451
2636,0.1451
2637,0.145
2638,0.145
2639,0.145
2640,0.145
2641,0.145
2642,0.145
2643,0.145
2644,0.1451
2645,0.1452
2646,0.1456
2647,0.1456
2648,0.1461
2649,0.1464
2650,0.1468
2651,0.1474
2652,0.1483
2653,0.149
2654,0.1491
2655,0.1493
2656,0.1493
2657,0.1493
2658,0.1493
2659,0.1493
2660,0.1493
2661,0.1493
2662,0.1493
2663,0.1493
2664,0.1493
2665,0.1492
2666,0.1492
2667,0.1495
2668,0.1494
2669,0.1493
2670,0.1499
2671,0.1503
2672,0.1515
2673,0.1514
2674,0.1513
2675,0.1513
2676,0.1513
2677,0.1515
2678,0.1514
2679,0.1511
2680,0.1511
2681,0.1511
2682,0.1511
2683,0.1511
2684,0.1511
2685,0.1511
2686,0.1511
2687,0.1511
2688,0.1511
2689,0.1511
2690,0.1511
2691,0.1511
2692,0.1511
2693,0.1511
2694,0.1511
2695,0.1511
2696,0.1511
2697,0.1511
2698,0.151
2699,0.1509
2700,0.1509
2701,0.1507
2702,0.1502
2703,0.1497
2704,0.149
2705,0.1481
2706,0.1468
2707,0.1447
2708,0.1441
2709,0.1438
2710,0.1428
2711,0.1419
2712,0.1396
2713,0.138
2714,0.1368
2715,0.1357
2716,0.134
2717,0.1338
2718,0.1335
2719,0.133
2720,0.1329
2721,0.1329
2722,0.1329
2723,0.1329
2724,0.1328
2725,0.1328
2726,0.1325
2727,0.1318
2728,0.1293
2729,0.126
2730,0.1242
2731,0.1226
2732,0.121
2733,0.1201
2734,0.1193
2735,0.1152
2736,0.1125
2737,0.106
2738,0.1025
2739,0.0987
2740,0.097
2741,0.0959
2742,0.0954
2743,0.0953
2744,0.0943
2745,0.0924
2746,0.0896
2747,0.0852
2748,0.08
2749,0.0776
2750,0.0765
2751,0.0757
2752,0.0753
2753,0.075
2754,0.0745
2755,0.0738
2756,0.0732
2757,0.0726
2758,0.072
2759,0.0714
2760,0.0709
2761,0.0705
2762,0.0703
2763,0.0702
2764,0.0695
2765,0.0694
2766,0.0694
2767,0.0696
2768,0.0697
2769,0.0701
2770,0.0707
2771,0.0709
2772,0.0715
2773,0.0721
2774,0.0732
2775,0.0735
2776,0.0745
2777,0.0748
2778,0.0753
2779,0.0751
2780,0.0754
2781,0.0754
2782,0.0753
2783,0.0753
2784,0.0749
2785,0.0748
2786,0.0745
2787,0.0744
2788,0.0744
2789,0.0741
2790,0.074
2791,0.0733
2792,0.0726
2793,0.0724
2794,0.0725
2795,0.0723
2796,0.072
2797,0.0717
2798,0.0715
2799,0.0712
2800,0.0707
2801,0.0699
2802,0.0697
2803,0.0697
2804,0.0697
2805,0.0697
2806,0.0697
2807,0.069
2808,0.0683
2809,0.0683
2810,0.0682
2811,0.0679
2812,0.0676
2813,0.0667
2814,0.0664
2815,0.0662
2816,0.0662
2817,0.0663
2818,0.0663
2819,0.0668
2820,0.0681
2821,0.0691
2822,0.0698
2823,0.0705
2824,0.0713
2825,0.072
2826,0.0728
2827,0.0729
2828,0.0732
2829,0.0737
2830,0.074
2831,0.0748
2832,0.0756
2833,0.0766
2834,0.0774
2835,0.078
2836,0.0788
2837,0.0795
2838,0.0806
2839,0.0817
2840,0.0841
2841,0.0868
2842,0.0922
2843,0.099
2844,0.103
2845,0.1088
2846,0.1126
2847,0.1172
2848,0.1219
2849,0.1256
2850,0.1261
2851,0.1259
2852,0.1263
2853,0.127
2854,0.1281
2855,0.1277
2856,0.1277
2857,0.1277
2858,0.1283
2859,0.1294
2860,0.1297
2861,0.1302
2862,0.1308
2863,0.1316
2864,0.1318
2865,0.1319
2866,0.1312
2867,0.1311
2868,0.1303
2869,0.1297
2870,0.1288
2871,0.1283
2872,0.1279
2873,0.1271
2874,0.1261
2875,0.1259
2876,0.125
2877,0.1227
2878,0.1204
2879,0.1176
2880,0.1142
2881,0.1117
2882,0.1106
2883,0.1092
2884,0.1079
2885,0.1072
2886,0.1064
2887,0.1058
2888,0.1041
2889,0.1022
2890,0.0995
2891,0.0974
2892,0.0952
2893,0.0934
2894,0.0916
2895,0.0909
2896,0.0898
2897,0.0886
2898,0.0876
2899,0.0865
2900,0.0856
2901,0.0848
2902,0.0833
2903,0.0828
2904,0.0825
2905,0.0822
2906,0.0816
2907,0.0808
2908,0.0803
2909,0.0803
2910,0.08
2911,0.0799
2912,0.0798
2913,0.0797
2914,0.0795
2915,0.0794
2916,0.0794
2917,0.0793
2918,0.0793
2919,0.0793
2920,0.0792
2921,0.0792
2922,0.0791
2923,0.079
2924,0.079
2925,0.0789
2926,0.0789
2927,0.0789
2928,0.0788
2929,0.0788
2930,0.0787
2931,0.0787
2932,0.0787
2933,0.0788
2934,0.0788
2935,0.0788
2936,0.0788
2937,0.0788
2938,0.0787
2939,0.0788
2940,0.0788
2941,0.0788
2942,0.0788
2943,0.0788
2944,0.0787
2945,0.0786
2946,0.0785
2947,0.0787
2948,0.0787
2949,0.0787
2950,0.0786
2951,0.0786
2952,0.0786
2953,0.0787
2954,0.0786
2955,0.0786
2956,0.0786
2957,0.0786
2958,0.0786
2959,0.0784
2960,0.0784
2961,0.0784
2962,0.078
2963,0.078
2964,0.078
2965,0.078
2966,0.078
2967,0.078
2968,0.0779
2969,0.0777
2970,0.0777
2971,0.0777
2972,0.0776
2973,0.0775
2974,0.0775
2975,0.0775
2976,0.0775
2977,0.0775
2978,0.0775
2979,0.0775
2980,0.0775
2981,0.0775
2982,0.0775
2983,0.0777
2984,0.0779
2985,0.0779
2986,0.0779
2987,0.0779
2988,0.0779
2989,0.0779
2990,0.0781
2991,0.0788
2992,0.0788
2993,0.0788
2994,0.0788
2995,0.0789
2996,0.079
2997,0.079
2998,0.0791
2999,0.0794
3000,0.0793
3001,0.0798
3002,0.0799
3003,0.0803
3004,0.0806
3005,0.0814
3006,0.0821
3007,0.0826
3008,0.0826
3009,0.0831
3010,0.0836
3011,0.0841
3012,0.0846
3013,0.0845
3014,0.085
3015,0.0852
3016,0.0858
3017,0.0866
3018,0.0869
3019,0.0869
3020,0.0876
3021,0.0881
3022,0.0888
3023,0.089
3024,0.0889
3025,0.0889
3026,0.0885
3027,0.0882
3028,0.0883
3029,0.0879
3030,0.0879
3031,0.088
3032,0.0881
3033,0.088
3034,0.0884
3035,0.0885
3036,0.0885
3037,0.0886
3038,0.0887
3039,0.0886
3040,0.0891
3041,0.0896
3042,0.0915
3043,0.0922
3044,0.0926
3045,0.094
3046,0.0946
3047,0.0953
3048,0.0964
3049,0.097
3050,0.0974
3051,0.0976
3052,0.0984
3053,0.0987
3054,0.0993
3055,0.1002
3056,0.1007
3057,0.1009
3058,0.1011
3059,0.101
3060,0.1016
3061,0.1021
3062,0.1028
3063,0.1036
3064,0.1039
3065,0.104
3066,0.104
3067,0.1039
3068,0.1038
3069,0.1033
3070,0.1029
3071,0.1026
3072,0.102
3073,0.1017
3074,0.1018
3075,0.1017
3076,0.1017
3077,0.102
3078,0.1017
3079,0.1019
3080,0.1015
3081,0.1016
3082,0.1025
3083,0.1025
3084,0.1034
3085,0.1039
3086,0.104
3087,0.1052
3088,0.1054
3089,0.1062
3090,0.1072
3091,0.1081
3092,0.1085
3093,0.1095
3094,0.1102
3095,0.111
3096,0.1118
3097,0.1125
3098,0.1136
3099,0.1146
3100,0.1158
3101,0.1146
3102,0.1158
3103,0.1164
3104,0.118
3105,0.119
3106,0.1188
3107,0.1194
3108,0.1203
3109,0.1195
3110,0.1199
3111,0.1198
3112,0.1205
3113,0.1213
3114,0.1222
3115,0.1225
3116,0.1219
3117,0.1218
3118,0.1226
3119,0.1196
3120,0.1202
3121,0.1202
3122,0.1201
3123,0.1195
3124,0.1189
3125,0.1189
3126,0.1177
3127,0.1163
3128,0.1153
3129,0.1113
3130,0.1088
3131,0.1049
3132,0.1
3133,0.0924
3134,0.0864
3135,0.0802
3136,0.0732
3137,0.0682
3138,0.0642
3139,0.061
3140,0.0551
3141,0.0522
3142,0.0504
3143,0.0484
3144,0.0464
3145,0.0444
3146,0.0431
3147,0.0422
3148,0.0412
3149,0.0389
3150,0.0383
3151,0.0374
3152,0.0363
3153,0.0358
3154,0.0352
3155,0.0349
3156,0.0342
3157,0.0338
3158,0.0329
3159,0.0326
3160,0.0326
3161,0.0327
3162,0.0326
3163,0.0325
3164,0.0321
3165,0.032
3166,0.0321
3167,0.0321
3168,0.0322
3169,0.0325
3170,0.0325
3171,0.0328
3172,0.0333
3173,0.0335
3174,0.0339
3175,0.0345
3176,0.0348
3177,0.035
3178,0.0352
3179,0.0353
3180,0.0356
3181,0.036
3182,0.0368
3183,0.0371
3184,0.0375
3185,0.038
3186,0.0384
3187,0.0388
3188,0.0395
3189,0.0401
3190,0.0408
3191,0.0417
3192,0.0422
3193,0.0432
3194,0.0446
3195,0.0457
3196,0.0467
3197,0.0471
3198,0.0481
3199,0.0491
3200,0.05
3201,0.0509
3202,0.0517
3203,0.0526
3204,0.0545
3205,0.055
3206,0.0553
3207,0.0566
3208,0.0571
3209,0.0577
3210,0.0588
3211,0.0604
3212,0.0612
3213,0.0617
3214,0.0629
3215,0.0647
3216,0.0657
3217,0.0665
3218,0.068
3219,0.0697
3220,0.0715
3221,0.0738
3222,0.0787
3223,0.0812
3224,0.086
3225,0.0895
3226,0.0937
3227,0.0982
3228,0.1041
3229,0.1077
3230,0.1137
3231,0.1185
3232,0.1211
3233,0.1242
3234,0.1275
3235,0.1305
3236,0.1328
3237,0.1355
3238,0.1377
3239,0.1418
3240,0.1427
3241,0.1434
3242,0.1455
3243,0.1474
3244,0.1486
3245,0.1486
3246,0.1487
3247,0.1492
3248,0.1493
3249,0.1492
3250,0.149
3251,0.1478
3252,0.1458
3253,0.143
3254,0.1419
3255,0.1394
3256,0.1391
3257,0.137
3258,0.1348
3259,0.1326
3260,0.1311
3261,0.1294
3262,0.1281
3263,0.1263
3264,0.1258
3265,0.1244
3266,0.1232
3267,0.1218
3268,0.121
3269,0.12
3270,0.1187
3271,0.1175
3272,0.1167
3273,0.115
3274,0.1129
3275,0.1114
3276,0.1092
3277,0.1075
3278,0.1052
3279,0.1013
3280,0.098
3281,0.096
3282,0.0943
3283,0.0922
3284,0.0898
3285,0.0879
3286,0.0857
3287,0.0837
3288,0.0825
3289,0.0821
3290,0.0817
3291,0.0809
3292,0.0799
3293,0.0807
3294,0.0805
3295,0.0815
3296,0.082
3297,0.0839
3298,0.0855
3299,0.0862
3300,0.0876
3301,0.0897
3302,0.0904
3303,0.093
3304,0.0944
3305,0.0973
3306,0.0993
3307,0.1018
3308,0.1028
3309,0.1041
3310,0.1059
3311,0.1075
3312,0.1089
3313,0.1092
3314,0.1106
3315,0.1119
3316,0.1128
3317,0.1136
3318,0.1139
3319,0.1149
3320,0.1158
3321,0.1167
3322,0.118
3323,0.1191
3324,0.12
3325,0.1204
3326,0.1213
3327,0.1226
3328,0.1232
3329,0.1242
3330,0.1267
3331,0.1273
3332,0.1293
3333,0.1314
3334,0.1344
3335,0.1362
3336,0.1386
3337,0.1402
3338,0.1418
3339,0.1429
3340,0.144
3341,0.1446
3342,0.145
3343,0.1453
3344,0.1454
3345,0.1457
3346,0.1462
3347,0.1456
3348,0.1456
3349,0.1454
3350,0.145
3351,0.145
3352,0.1438
3353,0.144
3354,0.1441
3355,0.1463
3356,0.1463
3357,0.1468
3358,0.1476
3359,0.1479
3360,0.1487
3361,0.1493
3362,0.1497
3363,0.1502
3364,0.1499
3365,0.15
3366,0.15
3367,0.15
3368,0.1501
3369,0.1501
3370,0.15
3371,0.1503
3372,0.1508
3373,0.1508
3374,0.151
3375,0.1515
3376,0.1514
3377,0.1522
3378,0.1524
3379,0.1525
3380,0.1528
3381,0.1528
3382,0.153
3383,0.1531
3384,0.1529
3385,0.1529
3386,0.1528
3387,0.1532
3388,0.1532
3389,0.1532
3390,0.1531
3391,0.1533
3392,0.1532
3393,0.1533
3394,0.1535
3395,0.1534
3396,0.1532
3397,0.1535
3398,0.1537
3399,0.1543
3400,0.1547
3401,0.1549
3402,0.155
3403,0.1564
3404,0.1569
3405,0.1571
3406,0.1574
3407,0.1576
3408,0.1577
3409,0.1573
3410,0.1577
3411,0.1574
3412,0.1574
3413,0.1577
3414,0.1577
3415,0.1577
3416,0.1576
3417,0.1575
3418,0.1575
3419,0.1575
3420,0.1577
3421,0.1578
3422,0.1577
3423,0.1578
3424,0.1578
3425,0.1577
3426,0.1577
3427,0.1577
3428,0.1577
3429,0.1577
3430,0.1577
3431,0.1577
3432,0.1577
3433,0.1577
3434,0.1577
3435,0.1577
3436,0.1575
3437,0.1575
3438,0.1577
3439,0.1576
3440,0.1578
3441,0.1577
3442,0.1579
3443,0.1578
3444,0.1579
3445,0.1579
3446,0.1578
3447,0.1579
3448,0.1576
3449,0.1575
3450,0.1573
3451,0.1572
3452,0.1572
3453,0.1566
3454,0.1565
3455,0.1563
3456,0.1564
3457,0.1564
3458,0.1564
3459,0.1563
3460,0.1562
3461,0.1563
3462,0.1562
3463,0.1562
3464,0.1562
3465,0.1562
3466,0.1562
3467,0.1562
3468,0.1562
3469,0.1562
3470,0.1562
3471,0.1562
3472,0.1562
3473,0.1562
3474,0.1562
3475,0.1562
3476,0.1562
3477,0.1562
3478,0.1562
3479,0.1562
3480,0.1562
3481,0.1562
3482,0.1562
3483,0.1562
3484,0.1562
3485,0.1562
3486,0.1562
3487,0.1562
3488,0.1562
3489,0.1562
3490,0.1562
3491,0.1562
3492,0.1562
3493,0.1562
3494,0.1562
3495,0.1562
3496,0.1562
3497,0.1563
3498,0.1563
3499,0.1562
3500,0.1561
3501,0.1561
3502,0.156
3503,0.156
3504,0.1561
3505,0.1561
3506,0.1562
3507,0.1561
3508,0.156
3509,0.1559
3510,0.1559
3511,0.1558
3512,0.156
3513,0.1558
3514,0.1557
3515,0.1555
3516,0.1552
3517,0.155
3518,0.1544
3519,0.1535
3520,0.1517
3521,0.15
3522,0.1491
3523,0.1482
3524,0.1477
3525,0.1475
3526,0.1482
3527,0.149
3528,0.149
3529,0.1484
3530,0.1485
3531,0.1481
3532,0.1476
3533,0.1469
3534,0.1462
3535,0.1444
3536,0.1421
3537,0.1401
3538,0.1388
3539,0.1364
3540,0.1351
3541,0.1327
3542,0.1306
3543,0.1283
3544,0.1255
3545,0.1208
3546,0.1179
3547,0.1145
3548,0.113
3549,0.113
3550,0.1099
3551,0.1089
3552,0.1062
3553,0.1032
3554,0.1005
3555,0.0993
3556,0.097
3557,0.094
3558,0.0902
3559,0.0868
3560,0.0824
3561,0.0805
3562,0.0764
3563,0.0729
3564,0.0701
3565,0.0655
3566,0.0621
3567,0.0604
3568,0.0559
3569,0.0542
3570,0.0527
3571,0.0512
3572,0.0488
3573,0.0479
3574,0.0451
3575,0.0434
3576,0.0426
3577,0.0411
3578,0.0399
3579,0.0371
3580,0.0354
3581,0.0342
3582,0.0333
3583,0.0317
3584,0.0306
3585,0.0291
3586,0.028
3587,0.0265
3588,0.0254
3589,0.0236
3590,0.023
3591,0.022
3592,0.0211
3593,0.0206
3594,0.02
3595,0.0193
3596,0.0186
3597,0.0182
3598,0.0176
3599,0.0169
3600,0.0166
3601,0.0158
3602,0.0152
3603,0.0143
3604,0.014
3605,0.0139
3606,0.0137
3607,0.0137
3608,0.0137
3609,0.0137
3610,0.0138
3611,0.0142
3612,0.014
3613,0.0142
3614,0.0144
3615,0.0147
3616,0.0148
3617,0.0153
3618,0.0158
3619,0.0163
3620,0.0165
3621,0.0184
3622,0.0197
3623,0.0218
3624,0.0232
3625,0.0244
3626,0.0275
3627,0.0338
3628,0.0362
3629,0.0403
3630,0.0423
3631,0.0462
3632,0.0558
3633,0.0618
3634,0.0653
3635,0.0719
3636,0.0752
3637,0.0785
3638,0.0844
3639,0.0887
3640,0.0923
3641,0.0959
3642,0.098
3643,0.1004
3644,0.1029
3645,0.1051
3646,0.1071
3647,0.1085
3648,0.1111
3649,0.1124
3650,0.1133
3651,0.1139
3652,0.1145
3653,0.1151
3654,0.1158
3655,0.1168
3656,0.1172
3657,0.1177
3658,0.1187
3659,0.1193
3660,0.1202
3661,0.1211
3662,0.1213
3663,0.1219
